,paperId,title,abstract,year,referenceCount,citationCount,journal,citationStyles,authors
1857,a229b9c59347124e3bf3738a65acb04ed5b0cd35,Advanced Emotion Analytics of Virtual Group Meetings involving Intelligent Virtual Agents,"In this paper, we present our first prototype of a virtual group meeting emotion analytics tool based on both real human participants and virtual agents. The analysis starts with the detection of facial expressions of every participant using Facial Action Units (FACS), and calculates an aggregated summary of the group's emotional states throughout the duration of the meeting. We infer the inten-sities of the following primary emotional states: happy, surprised, angry, sad, disgusted, fearful by using the known AU combinations. Additionally, an AI algorithm was trained and tested on the DAiSEE dataset to infer the following secondary emotional states: engaged, bored, confused and frustrated. We present this tool in the context of an online classroom scenario in which the teacher can receive an anonymized aggregated emotion analytics of his/ her student group after their lecture calculated for the entire duration of the lecture. We finally asked 21 participants to rate the usability of this tool.",2022.0,0.0,1.0,"{'name': '2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)', 'pages': '344-350'}","{'bibtex': '@Article{Joshi2022AdvancedEA,\n author = {Nidhi Joshi and Niklas Beecken and Hawa Bah and Frank Steinicke and Juliane Degner},\n booktitle = {2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)},\n journal = {2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)},\n pages = {344-350},\n title = {Advanced Emotion Analytics of Virtual Group Meetings involving Intelligent Virtual Agents},\n year = {2022}\n}\n'}","[{'authorId': '2162962781', 'name': 'Nidhi Joshi'}, {'authorId': '2162971367', 'name': 'Niklas Beecken'}, {'authorId': '2162969649', 'name': 'Hawa Bah'}, {'authorId': '32374164', 'name': 'Frank Steinicke'}, {'authorId': '4749648', 'name': 'Juliane Degner'}]"
1858,a2428eb9531abfbb463934163b68ac7de223bf91,A Virtual Conversational Agent for Teens with Autism Spectrum Disorder: Experimental Results and Design Lessons,"We present the design of an online social skills development interface for teenagers with autism spectrum disorder (ASD). The interface is intended to enable private conversation practice anywhere, anytime using a web-browser. Users converse informally with a virtual agent, receiving feedback on nonverbal cues in realtime, and summary feedback. The prototype was developed in consultation with an expert UX designer, two psychologists, and a pediatrician. Using the data from 47 individuals, feedback and dialogue generation were automated using a hidden Markov model and a schema-driven dialogue manager capable of handling multi-topic conversations. We conducted a study with nine high-functioning ASD teenagers. Through a thematic analysis of post-experiment interviews, identified several key design considerations, notably: 1) Users should be fully briefed at the outset about the purpose and limitations of the system, to avoid unrealistic expectations. 2) An interface should incorporate positive acknowledgment of behavior change. 3) Realistic appearance of a virtual agent and responsiveness are important in engaging users. 4) Conversation personalization, for instance in prompting laconic users for more input and reciprocal questions, would help the teenagers engage for longer terms and increase the system's utility.",2018.0,68.0,30.0,{'name': 'Proceedings of the 20th ACM International Conference on Intelligent Virtual Agents'},"{'bibtex': '@Article{Ali2018AVC,\n author = {M. R. Ali and Zahra Rasazi and A. Mamun and Raina Langevin and Reza Rawassizadeh and Lenhart K. Schubert and Ehsan Hoque},\n journal = {Proceedings of the 20th ACM International Conference on Intelligent Virtual Agents},\n title = {A Virtual Conversational Agent for Teens with Autism Spectrum Disorder: Experimental Results and Design Lessons},\n year = {2018}\n}\n'}","[{'authorId': '22858671', 'name': 'M. R. Ali'}, {'authorId': '51905143', 'name': 'Zahra Rasazi'}, {'authorId': '50059663', 'name': 'A. Mamun'}, {'authorId': '51900408', 'name': 'Raina Langevin'}, {'authorId': '3154478', 'name': 'Reza Rawassizadeh'}, {'authorId': '2404386', 'name': 'Lenhart K. Schubert'}, {'authorId': '144619896', 'name': 'Ehsan Hoque'}]"
1859,a24a6742b7ae4420d2ff9998350c3c81213c435c,Rational emotive behaviour therapy in the treatment of stress,"Abstract Rational emotive behaviour therapists view stress-related disorders as originating in irrational beliefs (iB's), philosophies and attitudes, as opposed to the stressor. People who suffer from stress differ from people who suffer from emotional or neurotic problems mainly in that the stressed people have iB's about specific, short-term or more readily identifiable events, as opposed to the more mundane and diffuse difficulties suffered by the neurotic individual. Both the conscious and unconscious antecedents to stress difficulties and how they relate to distorted thinking and psychophysiological disorders are discussed from an information-processing perspective. Rational emotive behaviour treatments for stress-related disorders are detailed and explained.",1994.0,50.0,42.0,"{'volume': '22', 'pages': '39-50', 'name': 'British Journal of Guidance & Counselling'}","{'bibtex': '@Article{Abrams1994RationalEB,\n author = {Michal Abrams and A. Ellis},\n journal = {British Journal of Guidance & Counselling},\n pages = {39-50},\n title = {Rational emotive behaviour therapy in the treatment of stress},\n volume = {22},\n year = {1994}\n}\n'}","[{'authorId': '1389958032', 'name': 'Michal Abrams'}, {'authorId': '145414830', 'name': 'A. Ellis'}]"
1860,a24d6fc91dccfafb157d7b4a17cafeee6c23e685,The Work of Art in the Age of Mediated Participation: Crowdsourced Art and Collective Creativity,"Online crowdsourced art is the practice of using the Internet as a participatory platform to directly engage the public in the creation of visual, musical, literary, or dramatic artwork, with the goal of showcasing the relationship between the collective imagination and the individual artistic sensibilities of its participants. Discussing key examples and analyzing this artistic practice within multiple theoretical frameworks, this article fills a critical gap in the study of contemporary art and participatory culture by developing a typology of online crowdsourced art and exploring the levels of artistic participation. In view of its reliance on the artistic contribution of a large pool of geographically disperse participants, this type of art raises important questions about notions of collective creativity, authorship, and the aesthetic significance of digital participation.",2012.0,33.0,67.0,"{'volume': '6', 'pages': '23', 'name': 'International Journal of Communication'}","{'bibtex': '@Article{Literat2012TheWO,\n author = {Ioana Literat},\n journal = {International Journal of Communication},\n pages = {23},\n title = {The Work of Art in the Age of Mediated Participation: Crowdsourced Art and Collective Creativity},\n volume = {6},\n year = {2012}\n}\n'}","[{'authorId': '3476366', 'name': 'Ioana Literat'}]"
1861,a2517bfcbea08e93c6880cad5c6ae90c6190358e,Usability investigation of an educational mobile application for individuals with intellectual disabilities,,2019.0,41.0,15.0,"{'volume': '', 'pages': '1-14', 'name': 'Universal Access in the Information Society'}","{'bibtex': '@Article{Yeni2019UsabilityIO,\n author = {Sabiha Yeni and K. Cagiltay and N. Karasu},\n journal = {Universal Access in the Information Society},\n pages = {1-14},\n title = {Usability investigation of an educational mobile application for individuals with intellectual disabilities},\n year = {2019}\n}\n'}","[{'authorId': '29846641', 'name': 'Sabiha Yeni'}, {'authorId': '2001830', 'name': 'K. Cagiltay'}, {'authorId': '2089264127', 'name': 'N. Karasu'}]"
1862,a254fcd597e22448b96510d6d4d1709615d859be,Aging and goal-directed emotional attention: distraction reverses emotional biases.,"Previous findings reveal that older adults favor positive over negative stimuli in both memory and attention (for a review, see Mather & Carstensen, 2005). This study used eye tracking to investigate the role of cognitive control in older adults' selective visual attention. Younger and older adults viewed emotional-neutral and emotional-emotional pairs of faces and pictures while their gaze patterns were recorded under full or divided attention conditions. Replicating previous eye-tracking findings, older adults allocated less of their visual attention to negative stimuli in negative-neutral stimulus pairings in the full attention condition than younger adults did. However, as predicted by a cognitive-control-based account of the positivity effect in older adults' information processing tendencies (Mather & Knight, 2005), older adults' tendency to avoid negative stimuli was reversed in the divided attention condition. Compared with younger adults, older adults' limited attentional resources were more likely to be drawn to negative stimuli when they were distracted. These findings indicate that emotional goals can have unintended consequences when cognitive control mechanisms are not fully available.",2007.0,71.0,354.0,"{'volume': '7 4', 'pages': '\n          705-14\n        ', 'name': 'Emotion'}","{'bibtex': '@Article{Knight2007AgingAG,\n author = {Marisa Knight and T. Seymour and Joshua T. Gaunt and Christopher A. Baker and K. Nesmith and M. Mather},\n journal = {Emotion},\n pages = {\n          705-14\n        },\n title = {Aging and goal-directed emotional attention: distraction reverses emotional biases.},\n volume = {7 4},\n year = {2007}\n}\n'}","[{'authorId': '145614148', 'name': 'Marisa Knight'}, {'authorId': '1881548', 'name': 'T. Seymour'}, {'authorId': '6307198', 'name': 'Joshua T. Gaunt'}, {'authorId': '2064979602', 'name': 'Christopher A. Baker'}, {'authorId': '5231141', 'name': 'K. Nesmith'}, {'authorId': '2145954', 'name': 'M. Mather'}]"
1863,a25fbcbbae1e8f79c4360d26aa11a3abf1a11972,A Survey on Transfer Learning,"A major assumption in many machine learning and data mining algorithms is that the training and future data must be in the same feature space and have the same distribution. However, in many real-world applications, this assumption may not hold. For example, we sometimes have a classification task in one domain of interest, but we only have sufficient training data in another domain of interest, where the latter data may be in a different feature space or follow a different data distribution. In such cases, knowledge transfer, if done successfully, would greatly improve the performance of learning by avoiding much expensive data-labeling efforts. In recent years, transfer learning has emerged as a new learning framework to address this problem. This survey focuses on categorizing and reviewing the current progress on transfer learning for classification, regression, and clustering problems. In this survey, we discuss the relationship between transfer learning and other related machine learning techniques such as domain adaptation, multitask learning and sample selection bias, as well as covariate shift. We also explore some potential future issues in transfer learning research.",2010.0,97.0,17535.0,"{'volume': '22', 'pages': '1345-1359', 'name': 'IEEE Transactions on Knowledge and Data Engineering'}","{'bibtex': '@Article{Pan2010ASO,\n author = {Sinno Jialin Pan and Qiang Yang},\n journal = {IEEE Transactions on Knowledge and Data Engineering},\n pages = {1345-1359},\n title = {A Survey on Transfer Learning},\n volume = {22},\n year = {2010}\n}\n'}","[{'authorId': '1746914', 'name': 'Sinno Jialin Pan'}, {'authorId': '152290618', 'name': 'Qiang Yang'}]"
1864,a29624d3edaa70bceafd2671523a53744eae9b06,The inhibition of imitative behavior and attribution of mental states,"Social cognition at the crossroads : perspectives on understanding others / Tricia Striano and Vincent Reid -- Research methodology and social cognition / Vincent Reid and Elena Geangu -- Do adolescents simulate? : developmental studies of the human mirror neuron system / Marco Iacoboni -- The inhibition of imitative behavior and attribution of mental states / Marcel Brass and Stephanie Spengler -- Social perception : understanding other people's intentions and emotions through their actions / Julie Grezes and Beatrice de Gelder -- Development of the social brain during adolescence / Sarah-Jayne Blakemore -- How do we understand others' intentions? : an attentional investigation / Pines Nuku and Harold Bekkering -- Memories for events in infants : goal-relevant action coding / Ildiko Kiraly -- The interchange of self-performed actions and perceived actions in infants / Petra Hauf -- Tools and goals : a social-cognition perspective on infant learning of object function / Birgit Elsner -- The directed attention model of infant social cognition : further evidence / Vincent Reid and Tricia Striano -- Reading faces in infancy : developing a multi-level analysis of a social stimulus / Tobias Grossmann and Amrisha Vaish -- The perception of emotional expressions during infancy / Stefanie Hoehl -- Face and gaze processing in autism / Robert M. Joseph and Helen Tager-Flusberg -- Beyond social perception : the case of autism / Jessica A. Hobson and R. Peter Hobson -- The role of looking in social cognition : perspectives from development and autism / Claes von Hofsten and Gustaf Gredeback -- What does the study of autism tell us about the craft of folk psychology? / Richard Griffin and Daniel C. Dennett -- The other end of the spectrum? : social cognition in Williams Syndrome / Jon Brock, Shiri Einav, and Deborah M. Riby -- Commentary : mutual recognition as a foundation of sociality and social comfort / Philippe Rochat -- Commentary on social cognition : development, neuroscience, and autism / Charles A. Nelson -- Commentary : how social is social cognition? / Simon Baron-Cohen. Memories for events in infants: goal-relevant action coding / Ildiko Kiraly -- The interchange of self-performed actions and perceived actions in infants / Petra Hauf -- Tools and goals: a social-cognition perspective on infant learning of object function / Birgit Elsner -- The directed-attention model of infant social cognition: further evidence / Vincent Reid and Tricia Striano -- Reading faces in infancy: developing a multi-level analysis of a social stimulus / Tobias Grossmann and Amrisha Vaish -- The perception of emotional expressions during infancy / Stefanie Hoehl -- Face and gaze processing in autism / Robert Joseph and Helen Tager-Flusberg -- Beyond social perception: the case of autism / Jessica Hobson and R. Peter Hobson -- The role of looking in social cognition: perspectives from development and autism / Claes von Hofsten and Gustaf Gredebeck -- What does the study of autism tell us about the craft of folk psychology? / Richard Griffin and Daniel Dennett -- The other end of the spectrum? social cognition in Williams Syndrome / Jon Brock, Shiri Einav, and Deborah M. Riby -- Commentary: mutual recognition as a foundation of sociality and social comfort / Philippe Rochat -- Commentary on social cognition: development, neuroscience, and autism / Charles Nelson -- Commentary: how social is social cognition? / Simon Baron-Cohen.",2008.0,0.0,24.0,"{'volume': '', 'pages': '52-66', 'name': ''}","{'bibtex': '@Inproceedings{Brass2008TheIO,\n author = {M. Brass and S. Spengler},\n pages = {52-66},\n title = {The inhibition of imitative behavior and attribution of mental states},\n year = {2008}\n}\n'}","[{'authorId': '2425526', 'name': 'M. Brass'}, {'authorId': '40201513', 'name': 'S. Spengler'}]"
1865,a2a386c8d2260a0702576e3f980c58f5e39b4ed5,Outlier and influence diagnostics for meta‐analysis,"The presence of outliers and influential cases may affect the validity and robustness of the conclusions from a meta‐analysis. While researchers generally agree that it is necessary to examine outlier and influential case diagnostics when conducting a meta‐analysis, limited studies have addressed how to obtain such diagnostic measures in the context of a meta‐analysis. The present paper extends standard diagnostic procedures developed for linear regression analyses to the meta‐analytic fixed‐ and random/mixed‐effects models. Three examples are used to illustrate the usefulness of these procedures in various research settings. Issues related to these diagnostic procedures in meta‐analysis are also discussed. Copyright © 2010 John Wiley & Sons, Ltd.",2010.0,37.0,1369.0,"{'volume': '1', 'name': 'Research Synthesis Methods'}","{'bibtex': '@Article{Viechtbauer2010OutlierAI,\n author = {W. Viechtbauer and M. Cheung},\n journal = {Research Synthesis Methods},\n title = {Outlier and influence diagnostics for meta‐analysis},\n volume = {1},\n year = {2010}\n}\n'}","[{'authorId': '144072107', 'name': 'W. Viechtbauer'}, {'authorId': '34866086', 'name': 'M. Cheung'}]"
1866,a2e31c895b1652b2d8b3b5eb4240494d96051fc4,Acute stress recovery through listening to Melomics relaxing music: A randomized controlled trial,"ABSTRACT Daily life entails having to cope with many stressful situations. Although stress-related reactions could sometimes provoke impairments in physiological processes due to the frequency of exposure or the stress burden of the event, physiological recovery after coping with stressors is highly implied in the aversive consequences of stress. To analyze the effects of listening to relaxing music (generated by the Melomics computer system) on the cardiovascular recovery and subjective feelings of anxiety after undergoing an acute-stress episode, a double-blind randomized controlled trial was conducted in healthy adults (N = 24; M = 23.05 years, SD = 2.97). Participants reported their levels of psychiatric symptomatology and anxiety and were then exposed to a stress induction protocol. Afterward, they underwent a period of recovery where they would be exposed to either a relaxing music track or silence, depending on a random assignation. Heart-derived functioning and self-reported anxiety were monitored throughout the study stages. All the participants showed stress-related reactions throughout the study stages, as it was shown for the study outcomes. Regarding the effect of listening to music, participants who listened to relaxing music during the recovery stage showed higher levels of sample entropy than controls, highlighting a large effect size on this difference (η2partial = .59). Relaxing music promotes more adaptive emotional regulation after coping with an acutely stressful event. This study aims to shed light on the actual effects of music interventions, and encourage the use of music-based interventions on health services.",2017.0,76.0,30.0,"{'volume': '26', 'pages': '124 - 141', 'name': 'Nordic Journal of Music Therapy'}","{'bibtex': '@Article{Torre-Luque2017AcuteSR,\n author = {A. de la Torre-Luque and R. Caparros-Gonzalez and T. Bastard and Francisco Vico and G. Buela-Casal},\n journal = {Nordic Journal of Music Therapy},\n pages = {124 - 141},\n title = {Acute stress recovery through listening to Melomics relaxing music: A randomized controlled trial},\n volume = {26},\n year = {2017}\n}\n'}","[{'authorId': '1400017870', 'name': 'A. de la Torre-Luque'}, {'authorId': '1401783389', 'name': 'R. Caparros-Gonzalez'}, {'authorId': '118955281', 'name': 'T. Bastard'}, {'authorId': '144955542', 'name': 'Francisco Vico'}, {'authorId': '1403560826', 'name': 'G. Buela-Casal'}]"
1867,a33a06ddc762fb855b6954c08d5aca603080b011,Towards Empathetic Open-domain Conversation Models: A New Benchmark and Dataset,"One challenge for dialogue agents is recognizing feelings in the conversation partner and replying accordingly, a key communicative skill. While it is straightforward for humans to recognize and acknowledge others’ feelings in a conversation, this is a significant challenge for AI systems due to the paucity of suitable publicly-available datasets for training and evaluation. This work proposes a new benchmark for empathetic dialogue generation and EmpatheticDialogues, a novel dataset of 25k conversations grounded in emotional situations. Our experiments indicate that dialogue models that use our dataset are perceived to be more empathetic by human evaluators, compared to models merely trained on large-scale Internet conversation data. We also present empirical comparisons of dialogue model adaptations for empathetic responding, leveraging existing models or datasets without requiring lengthy re-training of the full model.",2018.0,68.0,591.0,{'pages': '5370-5381'},"{'bibtex': '@Inproceedings{Rashkin2018TowardsEO,\n author = {Hannah Rashkin and Eric Michael Smith and Margaret Li and Y-Lan Boureau},\n pages = {5370-5381},\n title = {Towards Empathetic Open-domain Conversation Models: A New Benchmark and Dataset},\n year = {2018}\n}\n'}","[{'authorId': '2516777', 'name': 'Hannah Rashkin'}, {'authorId': '51324296', 'name': 'Eric Michael Smith'}, {'authorId': '6649233', 'name': 'Margaret Li'}, {'authorId': '90841478', 'name': 'Y-Lan Boureau'}]"
1868,a3688ebcce02bbafa87e3f644841d7d78172fc08,Constants across cultures in the face and emotion.,"This study addresses the question of whether any facial expressions of emotion are universal. Recent studies showing that members of literate cultures associated the same emotion concepts with the same facial behaviors could not demonstrate that at least some facial expressions of emotion are universal; the cultures compared had all been exposed to some of the same mass media presentations of facial expression, and these may have taught the people in each culture to recognize the unique facial expressions of other cultures. To show that members of a preliterate culture who had minimal exposure to literate cultures would associate the same emotion concepts with the same facial behaviors as do members of Western and Eastern literate cultures, data were gathered in New Guinea by telling subjects a story, showing them a set of three faces, and asking them to select the face which showed the emotion appropriate to the story. The results provide evidence in support of the hypothesis that the association between particular facial muscular patterns and discrete emotions is universal.",1971.0,29.0,4400.0,"{'volume': '17 2', 'pages': '\n          124-9\n        ', 'name': 'Journal of personality and social psychology'}","{'bibtex': '@Article{Ekman1971ConstantsAC,\n author = {P. Ekman and W. Friesen},\n journal = {Journal of personality and social psychology},\n pages = {\n          124-9\n        },\n title = {Constants across cultures in the face and emotion.},\n volume = {17 2},\n year = {1971}\n}\n'}","[{'authorId': '21451088', 'name': 'P. Ekman'}, {'authorId': '1388284460', 'name': 'W. Friesen'}]"
1869,a36ad82ed7d1365286e2179ef248a1782f8846e4,Emotions as metarepresentational states of mind: Naturalizing the belief–desire theory of emotion,,2009.0,122.0,167.0,"{'volume': '10', 'pages': '6-20', 'name': 'Cognitive Systems Research'}","{'bibtex': '@Article{Reisenzein2009EmotionsAM,\n author = {R. Reisenzein},\n journal = {Cognitive Systems Research},\n pages = {6-20},\n title = {Emotions as metarepresentational states of mind: Naturalizing the belief–desire theory of emotion},\n volume = {10},\n year = {2009}\n}\n'}","[{'authorId': '3213879', 'name': 'R. Reisenzein'}]"
1870,a393f8cfcc1f7c5b57cc46cf50dd98c73a5209a5,You can't force calm: designing and evaluating respiratory regulating interfaces for calming technology,"Interactive systems are increasingly being used to explicitly support change in the user's psychophysiological state and behavior. One trend in this vein is systems that support calm breathing habits. We designed and evaluated techniques to support respiratory regulation to reduce stress and increase parasympathetic tone. Our study revealed that auditory guidance was more effective than visual at creating self-reported calm. We attribute this to the users' ability to effectively map sound to respiration, thereby reducing cognitive load and mental exertion. Interestingly, we found that visual guidance led to more respiratory change but less subjective calm. Thus, motivating users to exert physical or mental efforts may counter the calming effects of slow breathing. Designers of calming technologies must acknowledge the discrepancy between mechanical slow breathing and experiential calm in designing future systems.",2012.0,7.0,29.0,{'pages': '69-70'},"{'bibtex': ""@Inproceedings{Wongsuphasawat2012YouCF,\n author = {Kanit Wongsuphasawat and Alexander V. Gamburg and N. Moraveji},\n pages = {69-70},\n title = {You can't force calm: designing and evaluating respiratory regulating interfaces for calming technology},\n year = {2012}\n}\n""}","[{'authorId': '8334069', 'name': 'Kanit Wongsuphasawat'}, {'authorId': '2006497219', 'name': 'Alexander V. Gamburg'}, {'authorId': '3106937', 'name': 'N. Moraveji'}]"
1871,a39d7f10cbb02db057ad81272828202797edcdea,"Effects of online group exercises for older adults on physical, psychological and social wellbeing: a randomized pilot trial","Background Intervention programs to promote physical activity in older adults, either in group or home settings, have shown equivalent health outcomes but different results when considering adherence. Group-based interventions seem to achieve higher participation in the long-term. However, there are many factors that can make of group exercises a challenging setting for older adults. A major one, due to the heterogeneity of this particular population, is the difference in the level of skills. In this paper we report on the physical, psychological and social wellbeing outcomes of a technology-based intervention that enable online group exercises in older adults with different levels of skills. Methods A total of 37 older adults between 65 and 87 years old followed a personalized exercise program based on the OTAGO program for fall prevention, for a period of eight weeks. Participants could join online group exercises using a tablet-based application. Participants were assigned either to the Control group, representing the traditional individual home-based training program, or the Social group, representing the online group exercising. Pre- and post- measurements were taken to analyze the physical, psychological and social wellbeing outcomes. Results After the eight-weeks training program there were improvements in both the Social and Control groups in terms of physical outcomes, given the high level of adherence of both groups. Considering the baseline measures, however, the results suggest that while in the Control group fitter individuals tended to adhere more to the training, this was not the case for the Social group, where the initial level had no effect on adherence. For psychological outcomes there were improvements on both groups, regardless of the application used. There was no significant difference between groups in social wellbeing outcomes, both groups seeing a decrease in loneliness despite the presence of social features in the Social group. However, online social interactions have shown to be correlated to the decrease in loneliness in the Social group. Conclusion The results indicate that technology-supported online group-exercising which conceals individual differences in physical skills is effective in motivating and enabling individuals who are less fit to train as much as fitter individuals. This not only indicates the feasibility of training together despite differences in physical skills but also suggests that online exercise might reduce the effect of skills on adherence in a social context. However, results from this pilot are limited to a small sample size and therefore are not conclusive. Longer term interventions with more participants are instead recommended to assess impacts on wellbeing and behavior change.",2017.0,90.0,45.0,"{'volume': '5', 'name': 'PeerJ'}","{'bibtex': '@Article{Báez2017EffectsOO,\n author = {Marcos Báez and I. Khaghani Far and Francisco Ibarra and Michela Ferron and D. Didino and F. Casati},\n journal = {PeerJ},\n title = {Effects of online group exercises for older adults on physical, psychological and social wellbeing: a randomized pilot trial},\n volume = {5},\n year = {2017}\n}\n'}","[{'authorId': '144791489', 'name': 'Marcos Báez'}, {'authorId': '10010597', 'name': 'I. Khaghani Far'}, {'authorId': '145879994', 'name': 'Francisco Ibarra'}, {'authorId': '39127080', 'name': 'Michela Ferron'}, {'authorId': '4953849', 'name': 'D. Didino'}, {'authorId': '145866446', 'name': 'F. Casati'}]"
1872,a3dff66b60240d1515cb92fe72e3a415bd8aafa6,Understanding Information Systems Continuance: An Expectation-Confirmation Model,"This paper examines cognitive beliefs and affect influencing one's intention to continue using (continuance) information systems (IS). Expectation-confirmation theory is adapted from the consumer behavior literature and integrated with theoretical and empirical findings from prior IS usage research to theorize a model of IS continuance. Five research hypotheses derived from this model are empirically validated using a field survey of online banking users. The results suggest that users' continuance intention is determined by their satisfaction with IS use and perceived usefulness of continued IS use. User satisfaction, in turn, is influenced by their confirmation of expectation from prior IS use and perceived usefulness. Post-acceptance perceived usefulness is influenced by users' confirmation level. This study draws attention to the substantive differences between acceptance and continuance behaviors, theorizes and validates one of the earliest theoretical models of IS continuance, integrates confirmation and user satisfaction constructs within our current understanding of IS use, conceptualizes and creates an initial scale for measuring IS continuance, and offers an initial explanation for the acceptance-discontinuance anomaly.",2001.0,58.0,6410.0,"{'volume': '25', 'pages': '351-370', 'name': 'MIS Q.'}","{'bibtex': '@Article{Bhattacherjee2001UnderstandingIS,\n author = {Anol Bhattacherjee},\n journal = {MIS Q.},\n pages = {351-370},\n title = {Understanding Information Systems Continuance: An Expectation-Confirmation Model},\n volume = {25},\n year = {2001}\n}\n'}","[{'authorId': '1772304', 'name': 'Anol Bhattacherjee'}]"
1873,a412a3e4a63c137e25fe91e54fb990e26896a5a1,The Effects of Color on the Moods of College Students,"This research aims to discover the psychological effects of colors on individuals, using the students’ union complex in a university campus. This building was chosen due to its richness in color variances. The research method is survey, and questionnaires were drawn up and distributed to an even range of students, comprising both international and local students; undergraduate and graduate. Questionnaires have been collected and analyzed to find out the effects different colors had on students’ moods in different spaces of the students’ union complex. This research would contribute to understand more about colors and how they affect our feelings and therefore to make better decisions and increase the use of spaces when choosing colors for different spaces to suit the purpose for which they are designed.",2014.0,36.0,93.0,"{'volume': '4', 'name': 'SAGE Open'}","{'bibtex': '@Article{Kurt2014TheEO,\n author = {Sevinç Kurt and Kelechi Kingsley Osueke},\n journal = {SAGE Open},\n title = {The Effects of Color on the Moods of College Students},\n volume = {4},\n year = {2014}\n}\n'}","[{'authorId': '46223468', 'name': 'Sevinç Kurt'}, {'authorId': '114977629', 'name': 'Kelechi Kingsley Osueke'}]"
1874,a42de1e768a05f0fd8bb3a4c799f5bbd5d5b2482,"Psychology of emotion: Interpersonal, experiential, and cognitive approaches.","Chapter 1. What are Emotions and How are They Studied? The Scope of the Phenomenon. Definitions of Emotion. Emotions as Component Processes. Theories of Emotion. Can We Study Emotions? Or, How Can We Study Emotions? Naturally Occurring Emotions. Summary. Chapter 2. Structure and Function of Emotion. Structural Accounts of Emotion. Basic (and Discrete) Emotions. Dimensional Accounts of the Structure of Emotion. Functional Accounts of Emotion. Positive Emotions. Summary. Chapter 3. Self-conscious Emotions. Cognitive Achievements Underlying Self-conscious Emotions. Social Comparison Emotions. Self-evaluation Emotions. Summary. Chapter 4. Facial Expression of Emotion. What are Facial Expressions of Emotion? Measurement of Facial Expression. Origin of Facial Expressions: Nature vs. Culture. What Information is Provided by Facial Expressions? Emotions vs. Social Motives. What Information Determines the Recognition of Emotion? Face vs. Context. Facial Expressions and the Experience of Emotion. Facial Feedback Hypothesis. Summary. Chapter 5. Regulation of Emotions. Why do People Control their Emotions? Motivations Underlying Emotion Regulation. How do People Control their Emotions? Emotion Regulation Strategies. Suppression of Expressive Behavior: Trying Not to Show It. Cognitive Reappraisal: Thinking about It Differently. Emotional Thought Suppression: Trying Not to Think about It. Social Sharing of Emotions: Talking about It. Emotion Regulation and Health. Summary. Chapter 6. Emotion in Social Cognition. Affective State and the Content of Cognitive Processes. Influences on the Structure of Cognitive Processing. Summary. Chapter 7. Emotion and Group Processes. The Group as a Place for Emotions. Emotions in Intergroup Context. Summary. Chapter 8. Gender Differences in Emotion Processes. Stereotypical Beliefs about the Experience, Expression, and Judgment of Emotion. How do Men and Women Experience and Express their Emotions? Gender Stereotypes as Heuristic Devices. How Well do Men and Women Decode Others' Emotions? Why Men and Women Differ in their Emotions: Origins of Gender Differences. Summary. Chapter 9. Emotion and Culture. The Cross-cultural Study of Emotion: A Brief History. General Culture Constructs. Cultural Models of Emotion. Do Emotions Occur in the Same Places? Do Emotions Look the Same? Expressing Emotions. Do Emotions Feel the Same? Summary. References. Author Index. Subject Index.",2006.0,0.0,210.0,"{'volume': '', 'pages': '432', 'name': 'Journal of Educational Psychology'}","{'bibtex': '@Article{Niedenthal2006PsychologyOE,\n author = {P. Niedenthal and Silvia Krauth‐Gruber and François Ric},\n journal = {Journal of Educational Psychology},\n pages = {432},\n title = {Psychology of emotion: Interpersonal, experiential, and cognitive approaches.},\n year = {2006}\n}\n'}","[{'authorId': '1986858', 'name': 'P. Niedenthal'}, {'authorId': '1405321724', 'name': 'Silvia Krauth‐Gruber'}, {'authorId': '5485386', 'name': 'François Ric'}]"
1875,a436a453650194b0d26bd659b432e198f0f955a0,The adolescent brain.,,2008.0,84.0,1966.0,"{'volume': '28 1', 'pages': '\n          62-77\n        ', 'name': 'Developmental review : DR'}","{'bibtex': '@Article{Casey2008TheAB,\n author = {B. Casey and S. Getz and A. Galván},\n journal = {Developmental review : DR},\n pages = {\n          62-77\n        },\n title = {The adolescent brain.},\n volume = {28 1},\n year = {2008}\n}\n'}","[{'authorId': '145144855', 'name': 'B. Casey'}, {'authorId': '2761398', 'name': 'S. Getz'}, {'authorId': '2104514', 'name': 'A. Galván'}]"
