,paperId,title,abstract,year,referenceCount,citationCount,journal,citationStyles,authors
2231,eae2faa5b4c771867fd54ea6436762028d56bcb6,PLS-SEM: Indeed a Silver Bullet,"Structural equation modeling (SEM) has become a quasi-standard in marketing and management research when it comes to analyzing the cause-effect relations between latent constructs. For most researchers, SEM is equivalent to carrying out covariance-based SEM (CB-SEM). While marketing researchers have a basic understanding of CB-SEM, most of them are only barely familiar with the other useful approach to SEM-partial least squares SEM (PLS-SEM). The current paper reviews PLS-SEM and its algorithm, and provides an overview of when it can be most appropriately applied, indicating its potential and limitations for future research. The authors conclude that PLS-SEM path modeling, if appropriately applied, is indeed a ""silver bullet"" for estimating causal models in many theoretical models and empirical data situations.",2011.0,73.0,13254.0,"{'volume': '19', 'pages': '139 - 152', 'name': 'Journal of Marketing Theory and Practice'}","{'bibtex': '@Article{Hair2011PLSSEMIA,\n author = {Joseph F. Hair and C. Ringle and M. Sarstedt},\n journal = {Journal of Marketing Theory and Practice},\n pages = {139 - 152},\n title = {PLS-SEM: Indeed a Silver Bullet},\n volume = {19},\n year = {2011}\n}\n'}","[{'authorId': '2448849', 'name': 'Joseph F. Hair'}, {'authorId': '50572945', 'name': 'C. Ringle'}, {'authorId': '3200403', 'name': 'M. Sarstedt'}]"
2232,eb0e50545c186f3a31b24094f964555d298c748b,Specificity of relations between adolescents' cognitive emotion regulation strategies and Internalizing and Externalizing psychopathology.,,2005.0,33.0,277.0,"{'volume': '28 5', 'pages': '\n          619-31\n        ', 'name': 'Journal of adolescence'}","{'bibtex': ""@Article{Garnefski2005SpecificityOR,\n author = {N. Garnefski and V. Kraaij and Marije van Etten},\n journal = {Journal of adolescence},\n pages = {\n          619-31\n        },\n title = {Specificity of relations between adolescents' cognitive emotion regulation strategies and Internalizing and Externalizing psychopathology.},\n volume = {28 5},\n year = {2005}\n}\n""}","[{'authorId': '5361370', 'name': 'N. Garnefski'}, {'authorId': '5637451', 'name': 'V. Kraaij'}, {'authorId': '2096265811', 'name': 'Marije van Etten'}]"
2233,eb5583763621788b6a1c8dfe25091dc20a21e4b1,"An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being: Real-World Data Evaluation Mixed-Methods Study","Background A World Health Organization 2017 report stated that major depression affects almost 5% of the human population. Major depression is associated with impaired psychosocial functioning and reduced quality of life. Challenges such as shortage of mental health personnel, long waiting times, perceived stigma, and lower government spends pose barriers to the alleviation of mental health problems. Face-to-face psychotherapy alone provides only point-in-time support and cannot scale quickly enough to address this growing global public health challenge. Artificial intelligence (AI)-enabled, empathetic, and evidence-driven conversational mobile app technologies could play an active role in filling this gap by increasing adoption and enabling reach. Although such a technology can help manage these barriers, they should never replace time with a health care professional for more severe mental health problems. However, app technologies could act as a supplementary or intermediate support system. Mobile mental well-being apps need to uphold privacy and foster both short- and long-term positive outcomes. Objective This study aimed to present a preliminary real-world data evaluation of the effectiveness and engagement levels of an AI-enabled, empathetic, text-based conversational mobile mental well-being app, Wysa, on users with self-reported symptoms of depression. Methods In the study, a group of anonymous global users were observed who voluntarily installed the Wysa app, engaged in text-based messaging, and self-reported symptoms of depression using the Patient Health Questionnaire-9. On the basis of the extent of app usage on and between 2 consecutive screening time points, 2 distinct groups of users (high users and low users) emerged. The study used mixed-methods approach to evaluate the impact and engagement levels among these users. The quantitative analysis measured the app impact by comparing the average improvement in symptoms of depression between high and low users. The qualitative analysis measured the app engagement and experience by analyzing in-app user feedback and evaluated the performance of a machine learning classifier to detect user objections during conversations. Results The average mood improvement (ie, difference in pre- and post-self-reported depression scores) between the groups (ie, high vs low users; n=108 and n=21, respectively) revealed that the high users group had significantly higher average improvement (mean 5.84 [SD 6.66]) compared with the low users group (mean 3.52 [SD 6.15]); Mann-Whitney P=.03 and with a moderate effect size of 0.63. Moreover, 67.7% of user-provided feedback responses found the app experience helpful and encouraging. Conclusions The real-world data evaluation findings on the effectiveness and engagement levels of Wysa app on users with self-reported symptoms of depression show promise. However, further work is required to validate these initial findings in much larger samples and across longer periods.",2018.0,55.0,332.0,"{'volume': '6', 'name': 'JMIR mHealth and uHealth'}","{'bibtex': '@Article{Inkster2018AnEC,\n author = {B. Inkster and Shubhankar Sarda and V. Subramanian},\n journal = {JMIR mHealth and uHealth},\n title = {An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being: Real-World Data Evaluation Mixed-Methods Study},\n volume = {6},\n year = {2018}\n}\n'}","[{'authorId': '46691130', 'name': 'B. Inkster'}, {'authorId': '51961236', 'name': 'Shubhankar Sarda'}, {'authorId': '20764756', 'name': 'V. Subramanian'}]"
2234,eb73f85e2c3578ee8206787a6e7e96857fec9bc3,"Mindfulness-Based Interventions in Context: Past, Present, and Future","studies from the Center for Mindfulness in Medicine, Health Care, and Society not reviewed by Baer but which raise a number of key questions about clinical applicability, study design, and mechanism of action, and (7) current opportunities for professional training and development in mindfulness and its clinical applications.",2003.0,68.0,6415.0,"{'volume': '10', 'pages': '144-156', 'name': 'Clinical Psychology-science and Practice'}","{'bibtex': '@Article{Kabat‐Zinn2003MindfulnessBasedII,\n author = {J. Kabat‐Zinn},\n journal = {Clinical Psychology-science and Practice},\n pages = {144-156},\n title = {Mindfulness-Based Interventions in Context: Past, Present, and Future},\n volume = {10},\n year = {2003}\n}\n'}","[{'authorId': '1401695377', 'name': 'J. Kabat‐Zinn'}]"
2236,eb81201ca050c88a3e9cf022e1cb0dbd2bb4f09d,Predicting students’ attention in the classroom from Kinect facial and body features,,2017.0,33.0,106.0,"{'volume': '2017', 'pages': '1-12', 'name': 'EURASIP Journal on Image and Video Processing'}","{'bibtex': '@Article{Zaletelj2017PredictingSA,\n author = {J. Zaletelj and A. Košir},\n journal = {EURASIP Journal on Image and Video Processing},\n pages = {1-12},\n title = {Predicting students’ attention in the classroom from Kinect facial and body features},\n volume = {2017},\n year = {2017}\n}\n'}","[{'authorId': '2623341', 'name': 'J. Zaletelj'}, {'authorId': '1717186', 'name': 'A. Košir'}]"
2237,eba31223d0c2ab0cf7241b7b7c3a5388a9c8ad74,Managing the Emotional Intensities of Gifted Students with Mindfulness Practices,"The emotional intensities of gifted students affect not only their learning, but also the way they live and see the world. This article examines the Theory of Positive Disintegration of Dabrowski to explore the inner world of the gifted. The five levels of development and five overexcitabilities of Dabrowski represent an abundance of physical, sensual, creative, intellectual, and emotional energy that cause inner turmoil but can result in creative endeavors. The benefits of mindfulness practices to meeting the emotional needs of gifted students are presented with examples of deep listening, gratitude, and storytelling as mindfulness practices. A culminating activity of storytelling illustrates the integration of deep listening and gratitude and its effect on the sense of identity of gifted students.",2021.0,32.0,3.0,{'name': 'Education Sciences'},"{'bibtex': '@Article{Sisk2021ManagingTE,\n author = {D. Sisk},\n journal = {Education Sciences},\n title = {Managing the Emotional Intensities of Gifted Students with Mindfulness Practices},\n year = {2021}\n}\n'}","[{'authorId': '87754509', 'name': 'D. Sisk'}]"
2238,ebaa23364f3c742db9700533450fa7d81b6a4e4d,How many peripersonal spaces?,,2015.0,82.0,157.0,"{'volume': '70', 'pages': '327-334', 'name': 'Neuropsychologia'}","{'bibtex': '@Article{Vignemont2015HowMP,\n author = {F. Vignemont and G. Iannetti},\n journal = {Neuropsychologia},\n pages = {327-334},\n title = {How many peripersonal spaces?},\n volume = {70},\n year = {2015}\n}\n'}","[{'authorId': '2253162', 'name': 'F. Vignemont'}, {'authorId': '47791556', 'name': 'G. Iannetti'}]"
2239,ebb84ba7a07002bedf53f102dd34f3c831f03c56,An Index of Empathy for Children and Adolescents.,"BRYANT, BRENDA K. An Index of Empathy for Children and Adolescents. CHILD DEVELOPMENT, 1982, 53, 413-425. This study presents the development and validation of an index of empathy for use with children and adolescents. 56 first graders, 115 fourth graders, and 87 seventh graders were studied. Item means, item total correlations, test-retest reliabilities, correlations testing the relationship of empathy to aggressiveness and acceptance of individual differences, correlations testing the relationship of this adapted index of empathy to other existing measures of empathy as well as to social desirability response set and reading achievement formed the basis of internal, discriminant, convergent, and general construct validation. The measure demonstrated satisfactory reliability and preliminary construct validity. The study of a subset of items controlling for same-sex versus cross-sex stimulus figures provided the basis for investigating developmental aspects of empathic arousal toward peers of different sexes. Overall, the availability of comparable forms of a measure of empathy for use with children, adolescents, and adults will be useful for exploring the developmental antecedents and conditions surrounding the expression of emotional empathy.",1982.0,44.0,911.0,"{'volume': '53', 'pages': '413-425', 'name': 'Child Development'}","{'bibtex': '@Article{Bryant1982AnIO,\n author = {B. Bryant},\n journal = {Child Development},\n pages = {413-425},\n title = {An Index of Empathy for Children and Adolescents.},\n volume = {53},\n year = {1982}\n}\n'}","[{'authorId': '81459347', 'name': 'B. Bryant'}]"
2240,ebc0d199259696475c11175a3773c6fc39d748f7,Effect sizes for growth-modeling analysis for controlled clinical trials in the same metric as for classical analysis.,"The use of growth-modeling analysis (GMA)--including hierarchical linear models, latent growth models, and general estimating equations--to evaluate interventions in psychology, psychiatry, and prevention science has grown rapidly over the last decade. However, an effect size associated with the difference between the trajectories of the intervention and control groups that captures the treatment effect is rarely reported. This article first reviews 2 classes of formulas for effect sizes associated with classical repeated-measures designs that use the standard deviation of either change scores or raw scores for the denominator. It then broadens the scope to subsume GMA and demonstrates that the independent groups, within-subjects, pretest-posttest control-group, and GMA designs all estimate the same effect size when the standard deviation of raw scores is uniformly used. Finally, the article shows that the correct effect size for treatment efficacy in GMA--the difference between the estimated means of the 2 groups at end of study (determined from the coefficient for the slope difference and length of study) divided by the baseline standard deviation--is not reported in clinical trials.",2009.0,67.0,662.0,"{'volume': '14 1', 'pages': '\n          43-53\n        ', 'name': 'Psychological methods'}","{'bibtex': '@Article{Feingold2009EffectSF,\n author = {A. Feingold},\n journal = {Psychological methods},\n pages = {\n          43-53\n        },\n title = {Effect sizes for growth-modeling analysis for controlled clinical trials in the same metric as for classical analysis.},\n volume = {14 1},\n year = {2009}\n}\n'}","[{'authorId': '49181099', 'name': 'A. Feingold'}]"
2241,ebc2448a3df4723287a77a17e1a73f543e8e9a2c,Properties of the Bucket Brigade,,1985.0,0.0,154.0,{'pages': '1-7'},"{'bibtex': '@Inproceedings{Holland1985PropertiesOT,\n author = {J. H. Holland},\n pages = {1-7},\n title = {Properties of the Bucket Brigade},\n year = {1985}\n}\n'}","[{'authorId': '94653581', 'name': 'J. H. Holland'}]"
2242,ebc6254db28c04ee9882764eaa284eba7f184fc0,Multi-class sentiment analysis on twitter: Classification performance and challenges,"Sentiment analysis refers to the automatic collection, aggregation, and classification of data collected online into different emotion classes. While most of the work related to sentiment analysis of texts focuses on the binary and ternary classification of these data, the task of multi-class classification has received less attention. Multi-class classification has always been a challenging task given the complexity of natural languages and the difficulty of understanding and mathematically ""quantifying"" how humans express their feelings. In this paper, we study the task of multi-class classification of online posts of Twitter users, and show how far it is possible to go with the classification, and the limitations and difficulties of this task. The proposed approach of multi-class classification achieves an accuracy of 60.2% for 7 different sentiment classes which, compared to an accuracy of 81.3% for binary classification, emphasizes the effect of having multiple classes on the classification performance. Nonetheless, we propose a novel model to represent the different sentiments and show how this model helps to understand how sentiments are related. The model is then used to analyze the challenges that multi-class classification presents and to highlight possible future enhancements to multi-class classification accuracy.",2019.0,18.0,61.0,"{'volume': '2', 'pages': '181-194', 'name': 'Big Data Min. Anal.'}","{'bibtex': '@Article{Bouazizi2019MulticlassSA,\n author = {Mondher Bouazizi and T. Ohtsuki},\n journal = {Big Data Min. Anal.},\n pages = {181-194},\n title = {Multi-class sentiment analysis on twitter: Classification performance and challenges},\n volume = {2},\n year = {2019}\n}\n'}","[{'authorId': '3285753', 'name': 'Mondher Bouazizi'}, {'authorId': '144703738', 'name': 'T. Ohtsuki'}]"
2243,ebf59d3c526abc53a3011a3e6ae4a15b985d57f4,The Satisfaction with Life Scale,"This article reports the development and validation of a scale to measure global life satisfaction, the Satisfaction With Life Scale (SWLS). Among the various components of subjective well-being, the SWLS is narrowly focused to assess global life satisfaction and does not tap related constructs such as positive affect or loneliness. The SWLS is shown to have favorable psychometric properties, including high internal consistency and high temporal reliability. Scores on the SWLS correlate moderately to highly with other measures of subjective well-being, and correlate predictably with specific personality characteristics. It is noted that the SWLS is Suited for use with different age groups, and other potential uses of the scale are discussed.",1985.0,21.0,25454.0,{'name': 'Sustainability & Economics eJournal'},"{'bibtex': '@Article{Diener1985TheSW,\n author = {E. Diener and Robert A Emmons and R. Larsen and S. Griffin},\n journal = {Sustainability & Economics eJournal},\n title = {The Satisfaction with Life Scale},\n year = {1985}\n}\n'}","[{'authorId': '66813148', 'name': 'E. Diener'}, {'authorId': '4580744', 'name': 'Robert A Emmons'}, {'authorId': '47223561', 'name': 'R. Larsen'}, {'authorId': '2053952955', 'name': 'S. Griffin'}]"
2244,ec1c4baf4369a8862cc2e9889017f801fd80753d,Mindful Reading: Mindfulness Meditation Helps Keep Readers with Dyslexia and ADHD on the Lexical Track,"This study explored the effects of a Mindfulness-Based Stress Reduction (MBSR) intervention on reading, attention, and psychological well-being among people with developmental dyslexia and/or attention deficits. Various types of dyslexia exist, characterized by different error types. We examined a question that has not been tested so far: which types of errors (and dyslexias) are affected by MBSR training. To do so, we tested, using an extensive battery of reading tests, whether each participant had dyslexia, and which errors types s/he makes, and then compared the rate of each error type before and after the MBSR workshop. We used a similar approach to attention disorders: we evaluated the participants’ sustained, selective, executive, and orienting of attention to assess whether they had attention-disorders, and if so, which functions were impaired. We then evaluated the effect of MBSR on each of the attention functions. Psychological measures including mindfulness, stress, reflection and rumination, lifesatisfaction, depression, anxiety, and sleep-disturbances were also evaluated. Nineteen Hebrew-readers completed a 2-month mindfulness workshop. The results showed that whereas reading errors of letter-migrations within and between words and vowelletter errors did not decrease following the workshop, most participants made fewer reading errors in general following the workshop, with a significant reduction of 19% from their original number of errors. This decrease mainly resulted from a decrease in errors that occur due to reading via the sublexical rather than the lexical route. It seems, therefore, that mindfulness helped reading by keeping the readers on the lexical route. This improvement in reading probably resulted from improved sustained attention: the reduction in sublexical reading was significant for the dyslexic participants who also had attention deficits, and there were significant correlations between reduced reading errors and decreases in impulsivity. Following the meditation workshop, the rate of commission errors decreased, indicating decreased impulsivity, and the variation in RTs in the CPT task decreased, indicating improved sustained attention. Significant improvements were obtained in participants’ mindfulness, perceived-stress, rumination, depression, state-anxiety, and sleep-disturbances. Correlations were also obtained between reading improvement and increased mindfulness following the workshop. Thus, whereas mindfulness training did not affect specific types of errors and did not improve dyslexia, it did affect the reading of adults with developmental dyslexia and ADHD, by helping them to stay on the straight path of the lexical route while reading. Thus, the reading improvement induced by mindfulness sheds light on the intricate relation between attention and reading. Mindfulness reduced impulsivity and improved sustained attention, and this, in turn, improved reading of adults with developmental dyslexia and ADHD, by helping them to read via the straight path of the lexical route.",2016.0,121.0,17.0,"{'volume': '7', 'name': 'Frontiers in Psychology'}","{'bibtex': '@Article{Tarrasch2016MindfulRM,\n author = {R. Tarrasch and Zohar Berman and N. Friedmann},\n journal = {Frontiers in Psychology},\n title = {Mindful Reading: Mindfulness Meditation Helps Keep Readers with Dyslexia and ADHD on the Lexical Track},\n volume = {7},\n year = {2016}\n}\n'}","[{'authorId': '2237705', 'name': 'R. Tarrasch'}, {'authorId': '18988220', 'name': 'Zohar Berman'}, {'authorId': '7609622', 'name': 'N. Friedmann'}]"
2245,ec96d2b2f33b68d90fbc3c0a7270547e0a1a5f25,Updating P300: An integrative theory of P3a and P3b,,2007.0,350.0,6210.0,"{'volume': '118', 'pages': '2128-2148', 'name': 'Clinical Neurophysiology'}","{'bibtex': '@Article{Polich2007UpdatingPA,\n author = {J. Polich},\n journal = {Clinical Neurophysiology},\n pages = {2128-2148},\n title = {Updating P300: An integrative theory of P3a and P3b},\n volume = {118},\n year = {2007}\n}\n'}","[{'authorId': '145771341', 'name': 'J. Polich'}]"
2246,eca4aee9057526fbb2ef25948584094b38b71cc9,Dialectical Behavior Therapy for Binge Eating and Bulimia,,2011.0,0.0,2.0,"{'volume': '72', 'pages': '421-422', 'name': 'The Journal of Clinical Psychiatry'}","{'bibtex': '@Article{Bowers2011DialecticalBT,\n author = {W. Bowers},\n journal = {The Journal of Clinical Psychiatry},\n pages = {421-422},\n title = {Dialectical Behavior Therapy for Binge Eating and Bulimia},\n volume = {72},\n year = {2011}\n}\n'}","[{'authorId': '37515609', 'name': 'W. Bowers'}]"
2247,eca6da7b2e64feb634edcc01737132b5a0e5896b,Creative Thinking of Low Academic Student Undergoing Search Solve Create and Share Learning Integrated with Metacognitive Strategy.,,2017.0,21.0,108.0,"{'volume': '10', 'pages': '245-262', 'name': 'International Journal of Instruction'}","{'bibtex': '@Article{Yusnaeni2017CreativeTO,\n author = {Y. Yusnaeni and A. D. Corebima and H. Susilo and S. Zubaidah},\n journal = {International Journal of Instruction},\n pages = {245-262},\n title = {Creative Thinking of Low Academic Student Undergoing Search Solve Create and Share Learning Integrated with Metacognitive Strategy.},\n volume = {10},\n year = {2017}\n}\n'}","[{'authorId': '98268583', 'name': 'Y. Yusnaeni'}, {'authorId': '118909616', 'name': 'A. D. Corebima'}, {'authorId': '122845091', 'name': 'H. Susilo'}, {'authorId': '148169766', 'name': 'S. Zubaidah'}]"
2248,eca6f0d0c1c58a703ac19488fae17c94b438b30e,The Co-Regulation of Emotions Between Mothers and their Children with Autism,,2009.0,48.0,132.0,"{'volume': '40', 'pages': '227 - 237', 'name': 'Journal of Autism and Developmental Disorders'}","{'bibtex': '@Article{Gulsrud2009TheCO,\n author = {A. Gulsrud and Laudan B. Jahromi and C. Kasari},\n journal = {Journal of Autism and Developmental Disorders},\n pages = {227 - 237},\n title = {The Co-Regulation of Emotions Between Mothers and their Children with Autism},\n volume = {40},\n year = {2009}\n}\n'}","[{'authorId': '3177708', 'name': 'A. Gulsrud'}, {'authorId': '4879861', 'name': 'Laudan B. Jahromi'}, {'authorId': '2592071', 'name': 'C. Kasari'}]"
2249,ece09f6340f550ec1ec746187144df151e292e65,Virtual Reality and Cognitive Rehabilitation: A Brief Review of the Future,"Virtual reality (VR) can be viewed as an advanced computer interface that allows the user to interact and become immersed within computer-generated simulated environments. Although media hype may have oversold VR's potential at this early stage in the technology's development, a uniquely suited matc",1997.0,1.0,155.0,"{'volume': '12', 'pages': '1-15', 'name': 'Journal of Head Trauma Rehabilitation'}","{'bibtex': '@Article{Rizzo1997VirtualRA,\n author = {A. Rizzo and J. Galen Buckwalter and U. Neumann},\n journal = {Journal of Head Trauma Rehabilitation},\n pages = {1-15},\n title = {Virtual Reality and Cognitive Rehabilitation: A Brief Review of the Future},\n volume = {12},\n year = {1997}\n}\n'}","[{'authorId': '29861580', 'name': 'A. Rizzo'}, {'authorId': '145024149', 'name': 'J. Galen Buckwalter'}, {'authorId': '143840663', 'name': 'U. Neumann'}]"
2250,ece947b90441300fd60080d80a2bda9e9f183173,Emotion processing and the amygdala: from a 'low road' to 'many roads' of evaluating biological significance,,2010.0,144.0,1469.0,"{'volume': '11', 'pages': '773-783', 'name': 'Nature Reviews Neuroscience'}","{'bibtex': ""@Article{Pessoa2010EmotionPA,\n author = {L. Pessoa and R. Adolphs},\n journal = {Nature Reviews Neuroscience},\n pages = {773-783},\n title = {Emotion processing and the amygdala: from a 'low road' to 'many roads' of evaluating biological significance},\n volume = {11},\n year = {2010}\n}\n""}","[{'authorId': '145094838', 'name': 'L. Pessoa'}, {'authorId': '46306086', 'name': 'R. Adolphs'}]"
2251,ed242fb4e6b55fd6b8d2c9da961438de420c93f7,"Canadian teachers’ attitudes toward change, efficacy, and burnout during the COVID-19 pandemic",,2020.0,35.0,216.0,{'name': 'International Journal of Educational Research Open'},"{'bibtex': '@Article{Sokal2020CanadianTA,\n author = {Laura Sokal and L. Trudel and Jeff Babb},\n journal = {International Journal of Educational Research Open},\n title = {Canadian teachers’ attitudes toward change, efficacy, and burnout during the COVID-19 pandemic},\n year = {2020}\n}\n'}","[{'authorId': '69934077', 'name': 'Laura Sokal'}, {'authorId': '2005552646', 'name': 'L. Trudel'}, {'authorId': '81415917', 'name': 'Jeff Babb'}]"
2252,ed37b48d26024eaefacadfa3e6cab77e4c84664c,What Are the Characteristics of Emotional Metaphors?,"Metaphors are extremely pervasive in language. They provide a powerful manner of making abstract concepts explicit. For these reasons, they are frequently utilized to describe emotional state. The current research supports the idea that metaphors used in emotional domains tend to be conventionalized. This conventionalization is what makes it possible to identify common themes in the metaphors referencing each emotional domain. The research identi es such common themes, and shows that they can provide a basis for accurate grouping of metaphors from the same domain.",1993.0,56.0,6.0,,"{'bibtex': '@Inproceedings{Verspoor1993WhatAT,\n author = {C. Verspoor},\n title = {What Are the Characteristics of Emotional Metaphors?},\n year = {1993}\n}\n'}","[{'authorId': '35347984', 'name': 'C. Verspoor'}]"
2253,ed4b47e2eeac7f3ef0ab15953a10cf2ea55023d6,"The Impact of COVID-19 Pandemic on Primary, Secondary, and K-12 Education: A Systematic Review","The study aims to provide a cohesive overview and summary of the COVID-19 pandemic impact on primary education, secondary education, and K-12 education through an extensive literature review. The review focused on global educational stakeholders’ perspectives, attitudes, sentiments, opinions, and experiences. This study includes and analyzes 205 articles published from January 2020 to December 2022. The scientific databases SCOPUS and Web of Science were used. Specifically, the 15 research questions to be addressed and the methodology are presented. An in-depth synthesis of the related studies is provided based on the educational level and educational stakeholders’ type. The results of the data extracted from the articles (e.g., main findings, aims, focus group, research method, sample, measurement-research tools, etc.) are examined. The findings are summarized, discussed, and compared to those of previous review articles about online learning prior to the COVID-19 pandemic. Conclusive statements, implications, and future research directions are also provided.",2023.0,253.0,2.0,{'name': 'International Journal on Studies in Education'},"{'bibtex': '@Article{Lampropoulos2023TheIO,\n author = {G. Lampropoulos and W. Admiraal},\n journal = {International Journal on Studies in Education},\n title = {The Impact of COVID-19 Pandemic on Primary, Secondary, and K-12 Education: A Systematic Review},\n year = {2023}\n}\n'}","[{'authorId': '30474774', 'name': 'G. Lampropoulos'}, {'authorId': '38337681', 'name': 'W. Admiraal'}]"
2254,ed87b461a975baa586f498e1943ffd8d14d45aaf,An emotional regulation model with memories for virtual agents,"Emotional regulation is a mechanism to adjust our behavior to the current environment. We use this mechanism to achieve goals and objectives. This paper proposes a model for emotional regulation in virtual agents based on biological evidence of human brain function. The evidence shows different brain activation during emotional regulation. The model defines the techniques that are implemented, the data flow, and the data processing in each brain area during the emotional regulation. In the case study, a virtual agent shows behavior changes when it takes into account the emotional regulation mechanism and when it does not. The agent has emotional memories; they are from previous experiences and help to provide the desired behavior.",2013.0,32.0,5.0,"{'name': '2013 IEEE 12th International Conference on Cognitive Informatics and Cognitive Computing', 'pages': '260-267'}","{'bibtex': '@Article{Rosales2013AnER,\n author = {Jonathan-Hernando Rosales and Karina Jaime and Félix F. Ramos and M. Ramos},\n booktitle = {IEEE International Conference on Cognitive Informatics and Cognitive Computing},\n journal = {2013 IEEE 12th International Conference on Cognitive Informatics and Cognitive Computing},\n pages = {260-267},\n title = {An emotional regulation model with memories for virtual agents},\n year = {2013}\n}\n'}","[{'authorId': '36478575', 'name': 'Jonathan-Hernando Rosales'}, {'authorId': '1706860', 'name': 'Karina Jaime'}, {'authorId': '145956015', 'name': 'Félix F. Ramos'}, {'authorId': '144781300', 'name': 'M. Ramos'}]"
2255,edbfee4d3a179832b8e628151380d09aef850066,The Transtheoretical Model of Change and HIV Prevention: A Review,"The transtheoretical model of health behavior change is described and supporting empirical work is presented that reviews the central constructs of the model: the stages of change, processes of change, decisional balance, confidence, and temptation. Model-based applications to a broad range of problem behaviors are summarized. Applications to human immunodeficiency virus (HIV) prevention behavior changes are highlighted for each variable. Finally, several questions about the area of sexual behavior change to reduce risk of HIV exposure are explored and future research ideas are described within the context of this model.",1994.0,94.0,495.0,"{'volume': '21', 'pages': '471 - 486', 'name': 'Health Education & Behavior'}","{'bibtex': '@Article{Prochaska1994TheTM,\n author = {J. Prochaska and Colleen A Redding and L. Harlow and J. Rossi and W. Velicer},\n journal = {Health Education & Behavior},\n pages = {471 - 486},\n title = {The Transtheoretical Model of Change and HIV Prevention: A Review},\n volume = {21},\n year = {1994}\n}\n'}","[{'authorId': '5306756', 'name': 'J. Prochaska'}, {'authorId': '4144627', 'name': 'Colleen A Redding'}, {'authorId': '1943720', 'name': 'L. Harlow'}, {'authorId': '1711145', 'name': 'J. Rossi'}, {'authorId': '1822854', 'name': 'W. Velicer'}]"
2256,edd2ddfccf690de8a3c8c9dcb6e96ef0e6df6724,Coping and adjustment in caregivers: A systematic review,"This systematic review assessed coping and adjustment in caregivers of all ages to provide a synthesis of existing literature in the context of methodological approaches and underlying theory. Four databases were searched. Reference lists, citations and experts were consulted. In total, 27 studies (13 quantitative and 14 qualitative) were included. Coping factors associated with adjustment (problem- versus emotion-focussed coping and cognitive strategies) and psychosocial factors associated with physiological adjustment (trait anxiety, coping style and social support) were identified. Results raised methodological issues. Future research requires physiological adjustment measures and longitudinal assessment of the long-term impact of childhood caregiving. Findings inform future caregiver research and interventions.",2018.0,73.0,55.0,"{'volume': '5', 'name': 'Health Psychology Open'}","{'bibtex': '@Article{Hawken2018CopingAA,\n author = {Tamsyn Hawken and J. Turner-Cobb and J. Barnett},\n journal = {Health Psychology Open},\n title = {Coping and adjustment in caregivers: A systematic review},\n volume = {5},\n year = {2018}\n}\n'}","[{'authorId': '16089372', 'name': 'Tamsyn Hawken'}, {'authorId': '1403373726', 'name': 'J. Turner-Cobb'}, {'authorId': '144565830', 'name': 'J. Barnett'}]"
2257,eddaf4b9adda9540be7df9a5a512659f890ed36a,"Emotion Regulation Strategies and Internalizing/Externalizing Problems in Filipino 
Americans: The Moderating Role of Acculturation","Two widely studied strategies of emotion regulation are suppression (inhibiting emotional response) and reappraisal (reframing an emotional experience). Suppression has been associated with greater instances of internalizing (i.e., depression) and externalizing (i.e., gambling) problems. However, among Asian individuals where suppression is encouraged in their collectivistic culture, the opposite effect has been observed. This, however, does not consider Asian Americans, who may be exposed to both collectivistic and western, individualistic cultural norms. One way to account for this cultural discrepancy is through examining acculturation, the extent to which an individual is assimilated into their host or heritage culture. The present study aimed to examine whether acculturation influences the strength of the association between emotion regulation strategies (suppression and reappraisal) and internalizing/externalizing problems in a sample of Filipino Americans. Participants completed a virtual gambling task assessing their externalizing problems, as well as a series of questionnaires assessing their acculturation, emotion regulation strategy frequencies, and internalizing problems. The results of the study showed that Filipino Americans who retain more Filipino cultural norms may make less low-risk decisions when engaging in cognitive reappraisal.",2023.0,134.0,0.0,,"{'bibtex': '@Inproceedings{Manalastas2023EmotionRS,\n author = {G. Manalastas},\n title = {Emotion Regulation Strategies and Internalizing/Externalizing Problems in Filipino \nAmericans: The Moderating Role of Acculturation},\n year = {2023}\n}\n'}","[{'authorId': '1580189857', 'name': 'G. Manalastas'}]"
2258,ee1d6cd220cca83437f28307e9369f32b657614e,Apuntes de psicología,,2004.0,0.0,19.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Astorga2004ApuntesDP,\n author = {Consuelo Morán Astorga},\n title = {Apuntes de psicología},\n year = {2004}\n}\n'}","[{'authorId': '89031118', 'name': 'Consuelo Morán Astorga'}]"
